comment_id,video_id,channel_id,comment_text,published_at
UgwzBn76qBW8rOS5T7J4AaABAg,6CnISMEjIy8,UCCjW9xzAsCSKIzDYCx8CuxA,可唔可以講下自願醫保邊隻cp值最高？謝謝,2023-12-06 02:18:31
UgwHUG3_efdmZaKRg1Z4AaABAg,6CnISMEjIy8,UCCjW9xzAsCSKIzDYCx8CuxA,其實點解要分早期癌症唔保呢呢？ 要等到個客吽到去三四期先claim到嘢 ，其實條數保險賠更金，相反嘅早期發現保險公司肯保佢嘅話 ，佢仲有機會博康復claim亦少D數目,2023-12-04 16:54:37
Ugyb74xPCgbE16ZaXsB4AaABAg,6CnISMEjIy8,UCCjW9xzAsCSKIzDYCx8CuxA,"你講得啱👍,錢財生外物，有無得賠，醫返好嗰病梗要💪",2023-12-04 16:04:07
Ugw24xfX4KjScnxGbvl4AaABAg,6CnISMEjIy8,UCCjW9xzAsCSKIzDYCx8CuxA,你離職，個保險牌有冇保留，每年交足CPD?,2023-12-04 15:03:47
UgxR4950ls_4RSDfiKx4AaABAg,6CnISMEjIy8,UCCjW9xzAsCSKIzDYCx8CuxA,Excellent explanation,2023-12-04 14:56:47
UgzvfRMKqbYKXRbMcV14AaABAg,6CnISMEjIy8,UCCjW9xzAsCSKIzDYCx8CuxA,CNN就知😂 TNN唔知,2023-12-04 14:12:49
UgzbobTd5orVdDxV65d4AaABAg,6CnISMEjIy8,UCCjW9xzAsCSKIzDYCx8CuxA,好專業👍🏻，好詳細講解癌症定義而言，給我們梗了解，謝謝你分享片🧑🏻‍💻,2023-12-04 14:09:44
Ugy_egn5JGD3X7RgjjR4AaABAg,6CnISMEjIy8,UCCjW9xzAsCSKIzDYCx8CuxA,黃秋生呀😂😂😂,2023-12-04 13:16:12
UgySCz2hFKBKOKD1UR14AaABAg,wEHs2-WuPPw,UCCjW9xzAsCSKIzDYCx8CuxA,"唔會唔投報沒有申報？
入院被醫生了解後根據病人描述早於投保前巳存在？",2024-10-01 04:37:12
UgzKnS0evd-asm8l2a54AaABAg,wEHs2-WuPPw,UCCjW9xzAsCSKIzDYCx8CuxA,本身有良性脂肪瘤，細細粒，唔痛唔大，醫生話好多人都會有，如果發痛發大先做手術切左左它。係我知道呢個情況後我買左危疾保，想問問，如果身上脂肪瘤突然變大，係咪無得賠😅,2024-10-01 02:09:57
UgydfI3uZwhKsDTS2Ah4AaABAg,wEHs2-WuPPw,UCCjW9xzAsCSKIzDYCx8CuxA,"友X 不好, 不賠.",2024-09-21 18:25:11
Ugz61jCQMLHpJrOA4KV4AaABAg,wEHs2-WuPPw,UCCjW9xzAsCSKIzDYCx8CuxA,不要講粗口.,2024-09-21 18:24:22
UgyXAz2UQJTvXmseziF4AaABAg,wEHs2-WuPPw,UCCjW9xzAsCSKIzDYCx8CuxA,"嘩, 七成生意, 你賣好多.",2024-09-21 18:24:06
Ugw_VDHopWno7sIRrxl4AaABAg,wEHs2-WuPPw,UCCjW9xzAsCSKIzDYCx8CuxA,千古以來都係有買無賠，否則根本無賺錢可能,2024-09-10 11:51:38
UgwrU4-qFeRM6IuEHWB4AaABAg,wEHs2-WuPPw,UCCjW9xzAsCSKIzDYCx8CuxA,買完保險仲要睇過agent好唔好？仲要睇個理賠賠得足唔足如果自己有病重 個agent又唔理 真係白供,2024-09-08 10:37:38
Ugyx78-WbrnFFOLgHd14AaABAg,wEHs2-WuPPw,UCCjW9xzAsCSKIzDYCx8CuxA,危疾通常賠償心臟病中風cancer 加錢有特定器官早期癌症 但睇啲保險單張脂肪瘤好似好少會賠 買之前一定要睇清楚 危疾plan好貴 仲會加到你俾唔起,2024-09-01 13:22:41
Ugx3vTjeMcWS7TiIxS54AaABAg,wEHs2-WuPPw,UCCjW9xzAsCSKIzDYCx8CuxA,脂肪瘤,2024-08-19 15:56:35
UgwhnqO0cKSPhAY8i9l4AaABAg,wEHs2-WuPPw,UCCjW9xzAsCSKIzDYCx8CuxA,"如果可加字幕更好,搭地鐵太嘈聽唔清楚。",2024-07-01 03:37:56
UgwtJ4npNVcufuF-2vF4AaABAg,wEHs2-WuPPw,UCCjW9xzAsCSKIzDYCx8CuxA,死咗都會賠意思係因危疾死先至賠？定個人就咁死咗都會賠架？,2024-05-15 06:12:30
UgyY8kin_zV6ES3mb_B4AaABAg,wEHs2-WuPPw,UCCjW9xzAsCSKIzDYCx8CuxA,保險公司係咪可以查到我哋所有醫療歷史？,2024-04-18 09:36:33
UgwwF-yHn8SrV3AsffR4AaABAg,wEHs2-WuPPw,UCCjW9xzAsCSKIzDYCx8CuxA,保險公司會加上以英文為準,2024-03-27 08:48:05
Ugy-sD6rmV-QAqL-4Zt4AaABAg,wEHs2-WuPPw,UCCjW9xzAsCSKIzDYCx8CuxA,但係響SunLife 永明都係買幾年，一樣係小腿有脂肪惡性瘤，size都有10cm，賠得到，仲賠得快，全事實。我咁講樓主會唔會介意？,2023-12-28 14:26:30
Ugz4Au-twQUlV2dcift4AaABAg,wEHs2-WuPPw,UCCjW9xzAsCSKIzDYCx8CuxA,👍 有知識又勤力的agent，智偉係保險界好榜樣,2023-12-03 22:49:44
UgwfFIqW__iX5g3izQl4AaABAg,wEHs2-WuPPw,UCCjW9xzAsCSKIzDYCx8CuxA,呢類Case絕對唔止一兩單，相信民間有不少嗰啲保單文件細細粒字，未必有心機去睇，如有遇上危疾，保單，文件，內容和細節條件😢，就成為最大的問題,2023-12-03 15:39:32
UgzW7-rk-1uArznBjiF4AaABAg,wEHs2-WuPPw,UCCjW9xzAsCSKIzDYCx8CuxA,是2年內是early claim,2023-12-03 13:42:36
Ugz5qJK_8DBiyjnEeVx4AaABAg,wEHs2-WuPPw,UCCjW9xzAsCSKIzDYCx8CuxA,買保險容易🤝，係一回事，Claim到保險賠償💸，係另一回事！,2023-12-03 13:42:36
Ugyvy6846fj8YwGUZRd4AaABAg,wEHs2-WuPPw,UCCjW9xzAsCSKIzDYCx8CuxA,xx 安心保？,2023-12-03 13:40:54
UgzSh_lyLxCzVoTQOst4AaABAg,wEHs2-WuPPw,UCCjW9xzAsCSKIzDYCx8CuxA,東張都有單,2023-12-03 12:53:28
Ugxxfn-Mh1_Ix91BRUJ4AaABAg,wEHs2-WuPPw,UCCjW9xzAsCSKIzDYCx8CuxA,其實買左保險的有幾多%人會用到保險的賠償？,2023-12-03 12:50:52
Ugx1RR0c2S4GhkfVq6d4AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,多謝分享！想請問如何定義為大公司? 頭3大公司?我正考慮加入....謝謝!,2025-09-19 02:10:28
Ugzs1xdr62EWfvJI4MJ4AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,Tks,2025-08-13 14:22:52
UgyVzMf2pZCU9e5_oVl4AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,謝謝分享，考慮入行中,2025-07-11 17:57:50
Ugz8Io7BhmYL4-UFL1R4AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,"千萬不要選保誠,產品回報會害身邊同客人。最終選擇AIA攻內地和本地市場",2024-05-13 01:19:27
UgxVXC-HS3Q4A85NVpx4AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,你講起成個團隊幫容海恩拉票，我就諗起2018年我認識嘅幾位嗰個團隊嘅朋友，係鰂魚涌地鐵站出口拉票情況，見到佢哋個樣都真係好尷尬,2024-03-29 16:39:08
UgzvQEb_-5vwvLM0WtV4AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,Ty 團隊， 聽講老細個仔食咗阿哥下線條女😂,2024-02-18 19:38:39
Ugz629kTWiQLMJ7TVxB4AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,"正, 加油師兄",2024-02-17 15:38:13
UgzVJLcqdxVxPqGGWQh4AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,AIA無帮Agent供MPF，好多間保險公司会為Agent供MPF,2024-02-14 08:04:31
UgwoUHp56_MlEwZF2at4AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,你提醒了在AIA正想起TEAM的AUMs，未升正之前，所有你揾返來的利益不屬AUM的，全部入你上缐户口！保誠公平D,2024-02-14 07:53:17
UgzWoEh4HuKQm-riAaN4AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,Thx for sharing.❤🎉,2023-12-02 09:39:20
UgxvL5pa8fAaaxiRLy54AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,"我將會入行,好多謝你分享👍",2023-12-01 18:52:17
UgwkZ5de5Eqr8wgFrc54AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,做保險都係呃啲親戚朋友 專搵屋企人笨七,2023-12-01 16:07:56
UgzrRi84u3F5IOr1HSl4AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,果然係識人好過識字😅 其實好多行都係😅,2023-12-01 07:04:20
UgzVyyTgJkxpeEakHU14AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,請問保險保費是否不要直接給經紀？ 直接畀有冇風險？thx,2023-12-01 05:09:49
Ugxbl_kJOoL83xQIQLl4AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,謝謝,2023-12-01 03:54:00
UgzeGxy_DasiZ2HkV6F4AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,骨氣係要到一定實力後先有資格講的，我等呢一日。,2023-12-01 03:45:21
Ugzr2VnLkuO4CI4TXBF4AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,我覺得仲有兩個因素，一夠恨錢，二夠醒目,2023-12-01 03:38:39
Ugwf8vrM6BM4rfcA43B4AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,你的資料好有實用性，可以幫到好多想入行的人，認識清楚，真是功德無量❤,2023-12-01 01:33:34
Ugx114UYlvj3ikVTsHB4AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,google search 後才知道香港 Metlife 三年多前已被 FWD 收購，所以已很久沒見到 Metlife 的廣告,2023-12-01 01:18:43
UgzD4LUjuVsZKxjVnqd4AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,大家加油💪💪,2023-11-30 23:03:12
UgyQpYsPtZEsLSJUiT54AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,保險代理和經紀有何分別？是否可自己做代理兼不用跑數？因不肯定是否有數。,2023-11-30 17:46:53
UgzMeIGQm24QAf4C2DN4AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,原來揀團隊都咁有學問，真係講到重點來,2023-11-30 17:09:34
UgxU4-cNjqLZCkDPVeJ4AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,保險行業有咁多內幕！繼續講多啲👍,2023-11-30 16:58:11
UgyLNCV6MsuNASTfhUZ4AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,講到區域總監個part好隱晦，不如再講白啲，爆多啲內幕，有邊啲PK總監等大家知道小心啲😅,2023-11-30 15:59:29
UgxwWVo0_Rn9ZjImaDR4AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,謝謝分享！加油！,2023-11-30 15:33:01
UgxjH9Ie7bolKcjzf7p4AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,仲有一個月呀 加油加油衝上一萬🎉,2023-11-30 15:14:29
Ugz2X1d5MT7BnwsyvVl4AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,你的保險料真是獨家分享，我個做咗20幾年嘅AIA agent拉鍊嘴咁密從來唔講呢啲內幕心得😅。,2023-11-30 15:01:07
UgwsQ3aTGcgcbxM7yDt4AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,原來保險做team咁難，林作咁快組到team都勁，可惜林作慣左抽水，最後抽中火水自焚。,2023-11-30 14:44:32
Ugx-poRS1TJZz4NPWGN4AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,加油,2023-11-30 14:43:27
UgzTkOezp-3exwjY1ul4AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,謝分享,2023-11-30 14:07:17
UgzjhK8M-VIstzdx4-p4AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,謝謝分享,2023-11-30 13:39:21
UgyO7O8Sc_T9mV3K8AV4AaABAg,2qhNLTSpl_4,UCCjW9xzAsCSKIzDYCx8CuxA,我一定做唔到😂,2023-11-30 13:19:41
UgzF5nlqJkvZE8OVu_h4AaABAg,wwWwq-PUc_k,UCCjW9xzAsCSKIzDYCx8CuxA,"咁累埋, 其它正常客, 買不到意外保險?",2024-10-06 05:25:37
UgwAGDT-lvZ5frtJRuZ4AaABAg,wwWwq-PUc_k,UCCjW9xzAsCSKIzDYCx8CuxA,"醫療中心靚女秘書, 似余詩曼?",2024-10-06 05:24:17
UgzC-jZhbUkHRhZR4GB4AaABAg,wwWwq-PUc_k,UCCjW9xzAsCSKIzDYCx8CuxA,你有冇喜歡上來個兩女仔?,2024-10-06 05:22:00
UgzkBghE3Rz_roTZTsh4AaABAg,wwWwq-PUc_k,UCCjW9xzAsCSKIzDYCx8CuxA,友X 好努力monitor.,2024-10-06 05:20:43
Ugw6SaJM83MHjV6JBU54AaABAg,wwWwq-PUc_k,UCCjW9xzAsCSKIzDYCx8CuxA,AIA 咁易cut 單?,2024-10-06 05:17:08
Ugwoh9c-DaIC42B1CIJ4AaABAg,wwWwq-PUc_k,UCCjW9xzAsCSKIzDYCx8CuxA,"機能再生, 有人話好.  得.",2024-10-06 05:16:09
UgwO3s-wkH29kVLBSGh4AaABAg,wwWwq-PUc_k,UCCjW9xzAsCSKIzDYCx8CuxA,我都識得有個A記agent，之前做好多呢啲Claim，之後轉咗公司，唔知係咪比A記炒咗🤭,2023-11-28 22:59:55
Ugx2z4WpaS8Ynl7tBHl4AaABAg,wwWwq-PUc_k,UCCjW9xzAsCSKIzDYCx8CuxA,欣賞你的講真話👍，你真係幫到許多人👏，好好分享影響🤝,2023-11-28 15:54:26
UgzYb0lgRQyrt5heBot4AaABAg,wwWwq-PUc_k,UCCjW9xzAsCSKIzDYCx8CuxA,"好認同,基本上人哋落力sell自己,梗係佢有著數先咁做",2023-11-28 15:40:47
Ugys_nbP92pVrE3nBcB4AaABAg,wwWwq-PUc_k,UCCjW9xzAsCSKIzDYCx8CuxA,鳥兒的物理治療,2023-11-28 15:13:34
UgwytxiBkmcBfOySOYl4AaABAg,wwWwq-PUc_k,UCCjW9xzAsCSKIzDYCx8CuxA,"你朋友AIA 好cheap wor , claim 得多就cut ? 不如設定claim 上限！",2023-11-28 15:06:48
UgzkH4piwfNtXz2xtJt4AaABAg,wwWwq-PUc_k,UCCjW9xzAsCSKIzDYCx8CuxA,"支持,講多d~",2023-11-28 13:00:50
UgyA7zry-L6UM5JAoGt4AaABAg,wwWwq-PUc_k,UCCjW9xzAsCSKIzDYCx8CuxA,都幾复雜哦😅,2023-11-28 12:14:23
UgzagUQOf6uLLG6zaQN4AaABAg,wwWwq-PUc_k,UCCjW9xzAsCSKIzDYCx8CuxA,保險公司查唔查到小朋友做過類似協康會嘅言語治療或者係物理治療 記錄,2023-11-28 11:03:48
Ugx4RsMPU57XMqbAi214AaABAg,wwWwq-PUc_k,UCCjW9xzAsCSKIzDYCx8CuxA,咁都得,2023-11-28 10:48:15
UgxFqJfpryWUKtNbzkh4AaABAg,wwWwq-PUc_k,UCCjW9xzAsCSKIzDYCx8CuxA,用靚女谷業績應該好多行業都有😂,2023-11-28 10:38:56
Ugxvc7m3kS4amSPqJmx4AaABAg,wwWwq-PUc_k,UCCjW9xzAsCSKIzDYCx8CuxA,💪💪,2023-11-28 10:35:40
Ugz0hy-V88JxPFM3gCx4AaABAg,wwWwq-PUc_k,UCCjW9xzAsCSKIzDYCx8CuxA,👍👍,2023-11-28 10:20:10
Ugz9Dj3F-_dm7ANtXMt4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,唉！咁蠢！又有錢！應該比D人洗的。,2024-08-10 08:48:25
UgzF2K2gD2QefITBeTd4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,16:32 其實唔指香港...全世界都越黎越多 JPEX只係連前戲都不如 踏入2024年 黎緊呢20年將會係方詐騙年代,2023-11-30 12:53:09
UgyiZV1ZofFXreQhQUx4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,香港真係好多好撚有錢既水魚...,2023-11-30 11:38:11
UgxYoIVrf2KCUA43jxB4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,以前啲人撈黑，又易俾人拉，而家搞網上騙案，被拉風險低好多又高回報，唔人多人撈咗偏，係多咗壞人轉咗型，仲下下拎刀揸槍去搶咩，十幾年前香港有堆扑頭黨打劫，而家周街cctv 犯案易被拉，回歸前黑社會打橫行，比起網騙回報差太多，你係壞人都識㨂啦,2023-11-30 01:27:11
UgyHioGtvRk6_0hj0c94AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,香港真係太多有錢人，呃緊都大把😂,2023-11-28 08:55:49
UgzgCpJUAQLLPwemBZJ4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,加油！,2023-11-28 03:20:04
Ugx3v079dA_7OQL8lqp4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,唔好唸不勞而獲,2023-11-28 00:38:52
UgzFd1q21_mgAkLBIAB4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,智偉努力，大家會監察你,2023-11-28 00:34:15
UgzcB-D9Ysj4bXbuf_N4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,地産都有rebate,2023-11-28 00:30:55
UgwSOP5fVtiRxTN6qdR4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,政監明知有問的炸編集都不將他资料比警方调查，將他公布叫他快些散水,2023-11-27 14:50:34
UgxLpcnzIGwBAmvVyhJ4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,不單HOUNAX（用抽新幣及帶單為名賺錢，但兩三個月便出不了金）及 HP(帶單老師前期帶你炒十單中8單，之後一鋪爆倉然後與平臺分賬)是詐騙平臺，okx最近突然胡亂封鎖客戶的錢， 可能要爆了！,2023-11-27 04:14:16
UgwLRtS2OiP0onCjbKJ4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,1聽就知詐騙啦!貪之過苦主怪得誰!人性嘛!但蠢冇藥醫😅😅,2023-11-27 01:00:20
UgxaMzaWifsrKL3bent4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,好欣賞你好真實講述!我會继續follow 聽獲益良多!😊😊,2023-11-27 00:55:57
Ugx_j6qtSZRrgpse74F4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,慶幸我十幾歲時差啲被呃，幸好當時醒得快無損失，所以到今日我依然非常警惕,2023-11-26 19:37:30
UgwPLuU1-J2_s8TSjU14AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,這個世代太多騙子！希望騙子快受報應,2023-11-26 17:08:04
UgwafnNl1DISeXkI1OB4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,騙案背後，都因為中國香港恒生指數太垃圾先至令人心淡,2023-11-26 15:47:50
UgyKAPCkzT2HziDeoPp4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,16:03 身同感受，想起這句話：「一個人少錢，是因為這個人賺的錢太乾淨了！」😭😭😭不過唔緊要，正正經經學好投資，跑蠃大市。,2023-11-26 15:45:28
UgwYiLeCtRkNrXNkerN4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,九運騙子只會越來越多！,2023-11-26 14:59:13
Ugya20XgfXYvXwzsJHh4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,都話智偉係金融騙案分析專家😂 又黎多條好片,2023-11-26 14:32:51
Ugxhsw3pvHv4tbacuCN4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,水魚多的是，皆因貪字得個貧,2023-11-26 13:45:04
UgzxTAU_u_YAm1Nq-9N4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,"HOUNAX詐騙又嚟🤬,再成JPEX翻版😡！詐開有舖癮,食髓知味",2023-11-26 13:40:36
UgzhvmFTDBxdrvrC3ll4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,橋唔怕舊、最緊要有人受,2023-11-26 12:00:31
UgyiGl-RxAdXhpSecet4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,点解D人咁易被人呃! 簡值好奇怪! D垃圾出來行一定耍还!,2023-11-26 11:20:50
Ugxgwg2MkDNOjQLAj8R4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,有冇可能背後係JPEX同一班人？,2023-11-26 10:46:39
UgwtqvWHbgevavhJSDh4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,太陽底下無新事。謝謝分享。,2023-11-26 10:23:24
Ugw7u4bFO3FbsCcLoUB4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,正呀 點解啲人咁有錢 又可以咁撚豬 百幾人就臭到億幾返黎😂係咪父母淨落😂,2023-11-26 09:11:43
UgyjCkNgu_qnpAXDnsZ4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,謝謝分享! 加油!,2023-11-26 09:10:29
Ugweg6_4Kg_INqlqmsR4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,💪🏼💪🏼🦾🦾💪🏼💪🏼🦾🦾,2023-11-26 08:14:00
Ugy9Y4HQgGphuHjXZQJ4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,"我始終覺得,d錢係應該交俾d用腦聰明嘅人用先至合理嘅~😂",2023-11-26 08:12:33
UgwxosPnWnv1b5RgJwV4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,💪💪💪,2023-11-26 07:06:46
UgzDwVnZXh6nnZmbn_l4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,加油 👏騙徒好叻😂,2023-11-26 06:53:42
UgwLvxTaHDsHDVAbLjZ4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,💪💪💪💪,2023-11-26 06:44:12
UgzqeFwi8EgfnokR5Rx4AaABAg,OKMBINyvzvI,UCCjW9xzAsCSKIzDYCx8CuxA,先like後睇，加油！,2023-11-26 06:20:56
UgykvbtZ9vSBURVkce54AaABAg,_Abjj9KjTKA,UCCjW9xzAsCSKIzDYCx8CuxA,支持，最難捱的時間已過,2024-01-31 16:55:35
UgznhCJ5hp8B-eS7xcR4AaABAg,_Abjj9KjTKA,UCCjW9xzAsCSKIzDYCx8CuxA,Thank you for such an honest account of your personal experiences! Not many youtubers are so sincere!,2024-01-04 12:26:26
UgyYFlh9rjSSh2xY9j14AaABAg,_Abjj9KjTKA,UCCjW9xzAsCSKIzDYCx8CuxA,"你嘅價值喺邊？點解個客要揀你？

其實任何行業，不論打工仔或創業，都應該要思考嘅問題。

甚至可以應用在人生唔同層面上，包括朋友！",2023-12-05 00:20:06
UgxTsz-jVfchwDoFbT54AaABAg,_Abjj9KjTKA,UCCjW9xzAsCSKIzDYCx8CuxA,而家個市差不多,2023-11-28 19:22:44
UgzrfNdt57TUTCBKvp94AaABAg,_Abjj9KjTKA,UCCjW9xzAsCSKIzDYCx8CuxA,"‘Tough times never last, but tough people do. ‘ I am a tough people too. Add oil! Tomorrow is a better day!🎉",2023-11-27 12:32:21
UgydME-sJsVJCwIsezV4AaABAg,_Abjj9KjTKA,UCCjW9xzAsCSKIzDYCx8CuxA,智偉，人生不如意事 十常八九，錢係重要但唔係萬能，你好有正能量，每個人將來生活能順利開心便要心存感恩，感恩之餘就可以開心行完人生道路而𣎴枉此生．,2023-11-25 16:49:57
Ugw-cN2ZLeoQGWT0TNt4AaABAg,_Abjj9KjTKA,UCCjW9xzAsCSKIzDYCx8CuxA,我做過五年…學懂了許多…樂觀面對任何事物…領悟了人生！,2023-11-25 12:51:07
UgxBM7guFSEE4olMnwx4AaABAg,_Abjj9KjTKA,UCCjW9xzAsCSKIzDYCx8CuxA,聽你講當年入行時，經濟環境差，又面對家庭出現問題，你面對而無放棄💪🏼，先苦後甜，有今天的成果👍🏻,2023-11-25 12:39:21
Ugy9Pi0v5ffkJQcQ7_d4AaABAg,_Abjj9KjTKA,UCCjW9xzAsCSKIzDYCx8CuxA,加油，努力💪💪🎉🎉🎉🎉,2023-11-25 10:11:21
UgwNZPY0q0yNBtuluFR4AaABAg,_Abjj9KjTKA,UCCjW9xzAsCSKIzDYCx8CuxA,"愛你, 撐你, 欣太上",2023-11-25 08:34:41
UgzZyfkLlHg9FwKGN6Z4AaABAg,_Abjj9KjTKA,UCCjW9xzAsCSKIzDYCx8CuxA,謝謝分享! 加油！,2023-11-25 05:55:49
UgwqjH04Lt6O1QBZIp54AaABAg,_Abjj9KjTKA,UCCjW9xzAsCSKIzDYCx8CuxA,孤兒單?❤🤔🧐,2023-11-25 05:48:23
Ugx6dd8DxcdjOTWE-bx4AaABAg,_Abjj9KjTKA,UCCjW9xzAsCSKIzDYCx8CuxA,謝謝智偉分享，你今天的成果，值得你擁有💪🏻,2023-11-25 05:24:04
UgwAOjMuTDKPHJnn2894AaABAg,_Abjj9KjTKA,UCCjW9xzAsCSKIzDYCx8CuxA,"最近沒有時間聽你的節目, 但Please keep going. Add Oil. ^_^",2023-11-25 05:12:31
UgzYeroDI6PVyvZrAc94AaABAg,_Abjj9KjTKA,UCCjW9xzAsCSKIzDYCx8CuxA,現在的人三觀已經改變。大多數都Enjoy Life,2023-11-25 04:35:34
UgyWYHqzkl0mKJHYYP14AaABAg,_Abjj9KjTKA,UCCjW9xzAsCSKIzDYCx8CuxA,拿拿林分享點讚🎉,2023-11-25 04:19:29
Ugz6YNfnTOlpq0kScQN4AaABAg,_Abjj9KjTKA,UCCjW9xzAsCSKIzDYCx8CuxA,冬天沖凍水涼真係好似現代版臥薪嘗膽😂,2023-11-25 04:12:26
UgyZuuWrOLQfeE71fEl4AaABAg,_Abjj9KjTKA,UCCjW9xzAsCSKIzDYCx8CuxA,"Tough times never last, but tough people do😊",2023-11-25 04:05:19
UgwS4t2KmzPPBekZwmZ4AaABAg,ct43eFoXCbQ,UCCjW9xzAsCSKIzDYCx8CuxA,"3:27 個意外單一定要以rider形式出現，即係下面要一個無謂嘅儲蓄基本計劃，咁講真係唔係搵笨？即係簡單嚟講原本消費型以小博大嘅嘢就逼咗啲客買埋儲蓄成分，同時好明顯儲蓄嗰到嘅保費大過畁意外rider嘅保費。

咁但係講真，冇儲蓄成分啲agent都唔會肯幫啲客咁勇去呃保險。",2025-02-18 00:51:35
