video_id,channel_id,channel_name,title,published_at,duration,view_count,like_count,comment_count
aomr3wybMkw,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,點認識客戶｜自己設計故事｜9｜17th Outstanding Financial Management Planner Awards ｜HKiB｜4 Sept 2024 ｜4個一齊分析個案｜客戶背景,2024-10-22T13:00:03Z,PT11M53S,36,0,0
CMzev1ktEN0,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,呂法傳｜道教法科師傅｜2｜｜修葺祖先墓地對後人影響｜癌症｜濕疹｜皮膚病｜和師傅對話｜香港🇭🇰廣東話頻道,2024-10-19T13:00:16Z,PT7M8S,34,0,0
ZazCYTZzjJE,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,免驗身額不是代表所有人不需驗身｜保險為什麼 342 ｜香港🇭🇰廣東話頻道,2024-10-17T13:00:06Z,PT7M55S,194,3,0
i1MFV964gf0,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,呂法傳｜道教法科師傅｜1｜怪病｜大制煞是什麼？｜和師傅對話｜香港🇭🇰廣東話頻道,2024-10-17T00:00:26Z,PT4M25S,63,0,0
8HaiA2FQrK4,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,怎樣和年資資深的同事溝通？｜留人才必要做｜人才乾貨店｜10｜星級導師｜Dr. Keith Chau｜HRBP 必修心法,2024-10-13T07:00:26Z,PT9M39S,58,0,0
6XIaqzA6Ph4,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,怎樣幫新入職同事設立目標？｜什麼吸引年輕人入職｜人才亁貨店｜9｜星級導師｜Dr. Keith Chau｜HRBP 必修心法,2024-10-13T01:00:07Z,PT7M43S,46,1,0
Wk5rYtrnpdY,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,同心臟病有關的保險故事｜保險為什麼 - 341 ｜香港🇭🇰廣東話頻道,2024-10-12T14:04:11Z,PT12M37S,268,7,0
d2w2-B6m2IE,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,平日工作忙碌的你可以休息下、打坐、出外散步曬太陽，提升正能量｜靜觀｜睡前一小時｜潛意識入夢｜儲回自己因工作、愛情、感情虛耗的能量,2024-10-12T13:29:10Z,PT1H10M2S,23,0,0
TEjCiZQIwUU,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,未來20年身心靈健康是市場必需服務｜能夠提供更多療癒和鬆弛的方法給客戶｜善用客戶健康的源頭｜高淨值客戶養生服務｜射頻拔罐按摩￼,2024-10-10T07:08:43Z,PT5M58S,53,1,0
JGGrAG8hnWk,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,養生庭體驗｜射頻拔罐｜舒緩肌肉痛症｜治療時完全冇痛｜高端客戶免費養生服務￼,2024-10-09T12:10:03Z,PT6M47S,143,2,0
ybNZKowW5-0,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,7｜17th Outstanding Financial Management Planner Awards ｜HKiB｜4 Aug 2024 ｜4個一齊分析個案｜家族病史的風險,2024-10-08T13:01:11Z,PT12M17S,35,0,0
RroC6yWcCng,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,「MW Insurance Class 保險為什麼」正在直播！,2024-10-08T05:58:08Z,PT2M35S,22,1,0
VwMGDSsni0g,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,新同事需要什麼？｜唔明就問是什麼意義？｜什麼吸引年輕人入職｜人才乾貨店｜8｜星級導師｜Dr. Keith Chau｜HRBP 必修心法,2024-10-06T07:00:26Z,PT11M12S,35,2,0
spn_0GH4IJ8,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,怎樣令新招聘的新人留低｜試用期為新人做了什麼？｜什麼吸引年輕人入職｜人才乾貨店｜7｜星級導師｜Dr. Keith Chau｜HRBP 必修心法,2024-10-06T01:00:27Z,PT7M37S,53,0,0
vO_MN52uVhc,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,James Suckling ｜Great Wines World ｜Hong Kong ｜2024 Oct 4 ｜Whiskey Ambassadors 101,2024-10-05T13:48:29Z,PT9M36S,37,0,0
lW0iAW8UCL0,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,任何人招聘人才都一定是講行業或公司的優勢｜保險業30年都是去海外會議和國際性獎項作鼓勵｜沒有改變｜只是今天有社交平台才廣為人知｜香港百業興旺｜人人有工做｜才是繁榮安定｜保險為什麼 - 341｜香港🇭🇰,2024-10-05T01:00:21Z,PT9M16S,88,2,0
98LDZy5QfUo,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,儲蓄保險最大的缺點｜就是最好的優點｜減低你們用錢的損失｜適合中高入息但時常說儲不到錢的中產｜保險為什麼 - 340 ｜香港🇭🇰廣東話頻道,2024-10-03T13:00:32Z,PT12M1S,406,2,0
rUfhnq91NJ8,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,香港國慶煙花匯演2024 Oct 1 ｜31888枚煙花,2024-10-01T15:14:52Z,PT22M54S,162,3,0
4hO1edIrBiM,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,6｜17th Outstanding Financial Management Planner Awards ｜HKiB｜4 Aug 2024 ｜4個一齊分析個案｜要介紹自己的專業證書增加信任度,2024-10-01T13:00:04Z,PT9M14S,43,1,0
1LWnBYbMm7g,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,怎樣選擇危疾現金保障計劃｜不同年期供款適合什麼思維的投保人｜沒有儲蓄成份的危疾現金保障｜那一個性價比較高｜保險為什麼 - 339｜香港🇭🇰廣東話頻道,2024-09-30T13:47:00Z,PT14M57S,224,3,0
GyusHa3DEt8,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,公司品牌｜行業優悅感｜什麼吸引年輕人入職｜人才乾貨店｜6｜星級導師｜Dr. Keith Chau｜HRBP 必修心法,2024-09-29T07:00:16Z,PT8M41S,95,1,0
XLUeQSqDpxI,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,點去為年輕人定薪金？｜什麼吸引年輕人入職｜人才乾貨店｜5｜星級導師｜Dr. Keith Chau｜HRBP 必修心法,2024-09-29T01:00:32Z,PT6M53S,28,0,0
xbLZHqUyjF0,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,經濟環境差｜企業老闆真正隱藏的風險｜￼1｜槓桿家庭流動現金儲備｜保障家庭緊急現金的需要｜保證家人生活質素不變｜保險為什麼 - 338 ｜香港🇭🇰廣東話頻道,2024-09-26T13:00:26Z,PT12M23S,206,8,0
UERILAqY5FY,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,乙巳年立春八字｜配象｜八字人生圖畫｜乙巳｜戊寅｜癸卯｜癸亥代表什麼？｜了解自己系列,2024-09-25T01:00:27Z,PT12M45S,187,7,0
ZwlvTya63Eg,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,5｜17th Outstanding Financial Management Planner Awards ｜HKiB｜4 Aug 2024 ｜4個一齊分析個案｜建議客戶投資房地產在什麼國家？,2024-09-24T13:00:39Z,PT12M33S,51,1,0
8ompMFOTb0U,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,巴士公司靈活返工更期｜吸引年輕人入職｜員工的出勤系統｜招聘廣告點寫薪金｜人才乾貨店｜4｜星級導師｜Dr. Keith Chau｜HRBP 必修心法,2024-09-22T07:00:06Z,PT11M2S,65,3,0
KFdnJiZbnVI,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,巴士公司靈活返工更期｜吸引年輕人入職｜返三日放兩日超越了全職的想像｜招聘年輕人要有什麼心態？｜人才乾貨店｜3｜星級導師｜Dr. Keith Chau｜HRBP 必修心法,2024-09-22T01:00:26Z,PT10M5S,35,0,0
54Mrfax4cfM,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,二十幾年前買的醫療保險有用嗎？｜專科網絡門診服務怎樣幫投保人慳了醫藥費？｜保險為什麼 - 337 ｜香港🇭🇰廣東話頻道,2024-09-21T07:41:02Z,PT11M16S,509,9,0
JRMD_HCi0b0,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,4｜17th Outstanding Financial Management Planner Awards ｜HKiB｜4 Aug 2024 ｜4個一齊分析個案｜怎樣建議投資？,2024-09-17T13:00:27Z,PT9M56S,28,0,0
g_cH6MABNkU,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,招聘年輕人要有什麼心態？｜重新定義8小時工作｜午餐一定要是12:30嗎？｜人才乾貨店｜2｜星級導師｜Dr. Keith Chau｜HRBP 必修心法,2024-09-15T07:22:41Z,PT6M52S,46,0,0
ysBBv1v4Dm8,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,招聘年輕人要有什麼心態？｜遲到vs 隨心｜人才乾貨店｜1｜星級導師｜Dr. Keith Chau｜HRBP 必修心法,2024-09-15T07:22:03Z,PT10M6S,95,1,0
Io6wrvnY22Y,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,旅遊達人說今天69歲想買自願醫保｜69歲買醫療保險要注意什麼？｜保險為什麼 - 336｜香港🇭🇰廣東話頻道,2024-09-13T16:15:26Z,PT11M48S,724,8,0
f0g3mZB6028,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,醫院過去5年醫療費通脹55%｜保險公司想辦法令投保人不會病｜引導投保人做運動｜減低患嚴重疾病的機會率｜5｜保險為什麼 - ￼335｜香港🇭🇰廣東話頻道,2024-09-12T13:00:07Z,PT7M28S,150,5,0
P9X0jqxF3bY,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,3｜17th Outstanding Financial Management Planner Awards ｜HKiB｜4 Aug 2024 ｜4個一齊分析個案｜怎樣去計算保額？,2024-09-10T13:00:26Z,PT10M37S,13,0,0
zDl4SgJpENw,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,交卷後感受｜我們都瘋了｜8｜17th Outstanding Financial Management Planner Awards ｜HKiB｜4 Sept 2024 ｜4個一齊分析個案｜客戶背景,2024-09-09T10:00:11Z,PT6M37S,3,1,0
-PQxpKGPGQs,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,自願醫保｜網絡醫生vs自選醫生｜賠償有什麼分別？｜3 ｜保險為什麼 - 333｜香港🇭🇰廣東話頻道,2024-09-05T13:00:07Z,PT6M20S,148,6,0
vPKcoclpCnE,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,傑出財務策劃師比賽建議書📚👑✍🏻,2024-09-05T05:00:35Z,PT1M1S,33,0,0
qK9W_CRK1xU,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,傑出財務策劃師比賽建議書📚👑✍🏻,2024-09-04T05:00:28Z,PT1M1S,12,0,0
5zH9VS5-Ti0,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,2 ｜17th Outstanding Financial Management Planner Awards ｜HKiB｜4/8/24｜分析個案｜客戶背景｜寫建議書第一部份要構思你點認識這個客戶？￼,2024-09-03T13:00:22Z,PT21M54S,23,0,0
dvlVXGh9Vn8,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,傑出財務策劃師比賽建議書📚👑✍🏻,2024-09-03T05:00:23Z,PT1M1S,33,0,0
uh4xU0Fjj18,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,合作夥伴今日最後衝刺😂加油🦾♥️參加「傑出財務策劃師比賽」,2024-09-02T04:23:29Z,PT49S,244,2,0
jX7vbqPyLIM,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,醫療保險分幾多種類？｜2｜網絡門診保險｜大灣區｜￼買醫療保險不只是為自己｜保險為什麼 - 336 ｜香港🇭🇰廣東話頻道,2024-08-29T12:00:06Z,PT9M56S,181,9,0
f4OHWiYoAUQ,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,醫療保險分幾多種類？｜自願醫保靈活計劃｜自願醫保高端醫療｜癌症醫療保險｜1｜網絡門診保險｜保險為什麼 - 336 ｜香港🇭🇰廣東話頻道,2024-08-28T15:10:02Z,PT12M32S,649,15,0
hF-6Dy5SrGY,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,合作夥伴努力寫自己「傑出財務策劃師比賽」參賽建議書📚✍🏻👑♥️,2024-08-28T07:35:18Z,PT56S,91,1,0
m3HmgHYP99M,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,假周潤發內地4分鐘不言直播｜他的肚腩出賣了他｜真發哥跑步身材好fit,2024-08-25T12:57:50Z,PT4M39S,43,0,0
RB_ETkrX0DM,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,醫院加價🟰賠償率上升🟰保費加價｜4｜保險為什麼 - 334｜香港🇭🇰廣東話頻,2024-08-24T13:09:53Z,PT7M5S,259,9,0
x-31090MRCk,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,保險公司CEO說出保險顧問的價值,2024-08-24T01:00:38Z,PT1M9S,37,1,0
HIV62E87H2k,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,小紅書打卡熱點｜卑利街｜中環,2024-08-23T15:49:13Z,PT3M49S,34,0,0
mVZCi97_KFA,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,2024 長期服務頒獎典禮｜恭喜合作夥伴25周年,2024-08-23T13:01:04Z,PT3M10S,17,1,0
B0CwGhU6cNw,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,專科網絡門診手術服務是什麼？｜自願醫保已包括了這個專科網絡門診手術｜讓自己安心跟進健康｜2｜保險為什麼 -332 ｜香港🇭🇰廣東話頻道,2024-08-22T09:52:35Z,PT6M19S,79,0,0
tq_-2mJRlM0,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,預先批核❌🟰免找數｜￼網絡醫生和自選醫生有什麼分別？｜￼1｜保險為什麼 - ￼330｜香港🇭🇰廣東話頻,2024-08-21T14:39:48Z,PT8M4S,225,9,0
poeiLZoHmuo,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,感恩2023、2024保險行業有新生意增長｜行業有生意才有生命力｜財務策劃是以客戶預期的預算｜為他心上的人生目標去設計和配置｜保險為什麼 - 329 ｜香港🇭🇰廣東話頻道,2024-08-18T14:12:40Z,PT7M54S,106,2,0
uI4aPIaCLHk,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,全球算命師大賽｜第十五屆｜2024 立秋截止｜今年有超過10000人來自世界各地不同地方參加｜網上試題,2024-08-08T13:00:58Z,PT1H39M13S,123,0,0
3GwzzOVcZO4,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,Success Toby District 40 周年晚宴慶祝會｜2024 July 8,2024-08-07T15:41:06Z,PT2M8S,92,2,0
1DbQ1SGwpzs,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,假周星馳內地3分鐘直播｜我是周星馳的忠實fans｜樣子真是有點似｜周星馳的普通話是香港人講普通話和片中內地人語音不同的｜所以我覺得是假的😂✌🏻,2024-08-07T07:03:55Z,PT3M1S,2789,11,0
BhBqihG0yo8,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,投保人在投保之前｜先了解實現率是什麼｜就不會對傳統儲蓄保單非保證回報有錯誤的預期｜保險為什麼 - 328 ｜香港🇭🇰廣東話頻道,2024-08-05T06:23:15Z,PT11M5S,227,3,0
pC0ZTULEoOU,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,Hand Make Chocolate｜朱古力磚｜￼開心果｜士多啤梨｜杏仁黑朱古力｜英式皇家朱古力月餅｜中環擺花街｜Mr Simms Olde Shoppe｜看到片尾有特別優惠￼｜2024年8月限購,2024-08-03T01:00:27Z,PT7M22S,59,0,0
dTHblqcOf_4,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,英式皇家朱古力月餅｜中環擺花街｜Mr Simms Olde Shoppe｜吃了增加皇室優雅感覺的特色月餅｜日本柚子｜英國伯爵茶｜香港鹹蛋黃｜法國栗子｜看到片尾有特別優惠｜2024年8月限購,2024-08-02T14:59:48Z,PT7M11S,88,2,0
gB4HRHg8LEk,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,如果沒有理解「最基本」內地社交平台概念｜千萬別想打開字媒體的「隨意門」｜￼小紅書｜抖音｜微博｜微信｜百度｜￼經營對象不同￼￼｜如果你是做保險顧問，有興趣一齊研究，在留言￼留♥️，夠人數我們就開研究班📚,2024-07-30T14:02:21Z,PT21M2S,48,0,0
nymsxkcha6A,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,Success Blackpink｜區域第四代女神賀壽｜40周年慶祝晚宴｜表演嘉賓 ｜8｜跳舞版,2024-07-29T17:01:34Z,PT3M15S,15,0,0
TGhwnBtcaSk,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,Success Blackpink｜區域第四代女神賀壽｜40周年慶祝晚宴｜表演嘉賓 ｜7,2024-07-29T15:46:57Z,PT3M44S,43,0,0
zoDXhIC46aQ,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,金碧輝煌的千手觀音賀壽｜廣州舞蹈團特別嘉賓｜Success Rose 情獻｜40周年慶祝晚宴｜表演嘉賓 ｜6 ￼,2024-07-29T15:11:33Z,PT2M35S,17,0,0
V6JLF3HGjeA,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,香港跆拳道冠軍表演｜￼Success Amborose 情獻｜40周年慶祝晚宴｜表演嘉賓 ｜5,2024-07-29T14:54:24Z,PT1M36S,72,0,0
ybssXx7qDOg,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,香港跆拳道冠軍表演｜Success Amborose 情獻｜40周年慶祝晚宴｜表演嘉賓 4｜加長版,2024-07-29T14:53:47Z,PT2M52S,30,0,0
fQpWONwjy9Y,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,開心卸膊操｜Success Can 區域情獻｜￼ 40周年慶祝晚宴｜表演嘉賓 2,2024-07-29T14:12:51Z,PT1M32S,80,0,0
u3naTwZ53kE,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,Success Creator + Success Dreamer兩區域情獻｜兩個2024冠軍人才賀壽｜￼40周年慶祝晚宴｜表演嘉賓 3,2024-07-29T14:10:52Z,PT1M3S,18,0,0
bO10xz--Hmk,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,葉華生｜廣州嶺南交響樂團首席小提琴演奏家｜Success Rose 情獻｜40周年慶祝晚宴｜表演嘉賓￼ ｜1,2024-07-29T13:19:37Z,PT1M12S,14,0,0
Co4rn2lpBus,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,Flat Iron Steak ｜Central ｜Hollywood Road｜Steak｜Whiskey Ambassador 101,2024-07-27T17:48:01Z,PT8M4S,29,1,0
AXfYh1vvUV8,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,17th Outstanding Financial Management Planner Awards ｜HKiB｜23 July 2024 Module Foundation Training,2024-07-23T13:00:06Z,PT8M16S,22,0,0
I1OP0JenmjA,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,旅遊保險｜不會保障已有的疾病？｜沒有買個人醫療保險｜出外旅遊更加要買大額醫療保障的旅遊保險｜保險為什麼 - 327 ｜香港🇭🇰廣東話頻道,2024-07-20T11:16:12Z,PT14M55S,89,1,0
rgRT4TXVc0U,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,Success Nine 創意無限👑為了想出新舞步他們都用盡渾身解數🫶🏻♥️💕#男團 #超星團 ￼,2024-07-13T09:48:28Z,PT1M1S,832,3,0
vGl35jcaWrI,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,Success Nine 我至愛超星團#超星團 #男團,2024-07-13T09:43:02Z,PT1M1S,815,6,0
mLEp0woSw3c,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,保險顧問成交背後的心態｜￼投資連繫戶口的法規多｜￼保監局不停增加新的規範去保障投保人｜保險為什麼 - 326｜香港🇭🇰廣東話頻道,2024-07-12T11:28:48Z,PT10M46S,100,3,0
MAGpgaTYoxk,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,感恩老闆給我機會監製40周年晚宴｜我學懂了什麼？｜保險團隊的文化價值｜年輕團隊和年資長的團隊有什麼分別？｜香港🇭🇰廣東話頻道,2024-07-12T02:07:55Z,PT8M25S,45,0,0
AtWyClyparw,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,感恩15位資深經理🍷敬酒團列隊進場｜40周年晚宴慶祝會｜第一驚喜節目｜1,2024-07-10T15:37:58Z,PT1M25S,59,0,0
sRL8dMF7e5k,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,Success Blackpink ｜MV製作特輯｜Queencard｜2.1,2024-07-09T13:00:55Z,PT10M46S,22,0,0
JAOX3PQqBZ4,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,100人的工作人員和表演者👑✌🏻♥️🍷完成40周年晚宴任務🌟🫶🏻,2024-07-09T05:25:51Z,PT34S,836,3,0
rWpoAPPb4O0,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,壓軸表演大合唱｜我們｜40周年晚宴壓軸表演,2024-07-09T04:54:47Z,PT3M51S,28,0,0
W_Br65NTG3Y,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,女神時光倒流｜40周年晚宴｜女神慶祝Toby姐生日,2024-07-08T15:00:07Z,PT4M30S,22,0,0
KLRD4c1nFDY,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,酒紅色的心｜壓軸表演｜40周年晚宴慶祝會｜6,2024-07-08T14:00:15Z,PT4M1S,61,1,0
UQurce57lzQ,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,Success Nine ｜40周年晚宴壓軸表演｜uptown funk｜3,2024-07-08T14:00:07Z,PT3M17S,22,0,0
KaUlBkqjai0,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,Success Blackpink ｜Queencard｜40周年晚宴壓軸表演｜2,2024-07-08T13:00:13Z,PT4M16S,27,0,0
-d3jdIKiH9s,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,毅行者同老闆講生日快樂｜40周年晚宴｜飛鵝山｜5,2024-07-08T03:00:07Z,PT5M26S,12,0,0
uSxZumocMc8,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,2024年7月7日,2024-07-07T12:20:01Z,PT13S,100,0,0
1XWfmOHYTTQ,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,Dr Sanjay ｜APFinSA Day 2024,2024-07-04T00:00:07Z,PT26M35S,24,1,0
XmVPRDCaNjo,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,馮靖勋｜Eric Fung｜怎樣成為廣為人知、喜愛、尊重的保險顧問｜AfinSA Day 2024,2024-07-03T05:51:21Z,PT24M57S,41,0,0
klChnSIQxR0,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,APFinSA Day｜ 亞洲區CEO 論壇｜Jacky Chan ｜Financial Planning Career future,2024-07-03T05:19:22Z,PT7M58S,14,0,0
qOZP5caW0FI,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,relax music｜澳門輕軌風景,2024-06-30T15:38:41Z,PT12M47S,29,0,0
Qs_Pf4yRMWY,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,澳門｜盧家大宅｜鄭家大宅｜文化遺產｜什麼是簷前滴水處？｜澳門無人駕駛輕軌｜帶住羅庚去旅行,2024-06-30T13:33:18Z,PT12M21S,40,0,0
g9_lLxBrTbw,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,2024傑出財務策劃師公開比賽｜準備建議書流程｜Miss Chow Case Study｜尋找文獻及資料來源｜3 June 2024｜參加比賽製作特輯｜6,2024-06-27T16:15:53Z,PT6M43S,22,0,0
erim0KIxiKk,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,2024傑出財務策劃師公開比賽｜準備建議書流程｜Miss Chow Case Study｜3 June 2024｜參加比賽製作特輯｜5,2024-06-24T14:17:58Z,PT16M51S,37,0,0
SPZY3I3hclA,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,2024傑出財務策劃師公開比賽｜Miss Chow建議書內容｜13 June 2024｜參加比賽製作特輯｜7,2024-06-20T13:00:33Z,PT9M39S,25,0,0
xATnjfltJ_c,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,旅遊保險｜飛機爆軚｜航班延誤有沒有得賠償？｜在旅途中行李箱被爆開了｜行李賊人偷了｜要做什麼？￼｜緊急熱線服務不同公司的分別｜保險為什麼- 325 ｜香港🇭🇰廣東話頻道,2024-06-20T00:00:26Z,PT13M16S,99,1,0
5IKhWgmXC1w,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,2024傑出財務策劃師公開比賽｜肥仔輝建議書內容｜13 June 2024｜參加比賽製作特輯｜8,2024-06-19T13:00:09Z,PT10M19S,44,2,0
QGha_m5Ri3k,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,2024傑出財務策劃師公開比賽｜Y.Y. 建議書內容｜13 June 2024｜參加比賽製作特輯｜9,2024-06-18T13:00:25Z,PT8M47S,17,0,0
364e1r06b-A,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,2024傑出財務策劃師公開比賽｜準備建議書流程｜YY Case Study｜3 June 2024｜參加比賽製作特輯｜4,2024-06-17T13:00:03Z,PT13M17S,30,1,0
XHsl2pgfVAU,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,Relax music ｜Love Art,2024-06-16T01:00:13Z,PT4M25S,2,0,0
